student_id,origin_country,destination_country,destination_city,university_name,course_name,field_of_study,year_of_enrollment,scholarship_received,enrollment_reason,graduation_year,placement_status,placement_country,placement_company,starting_salary_usd,gpa_or_score,visa_status,post_graduation_visa,language_proficiency_test,test_score,world_university_rank,study_duration,stem_flag,placed_flag,scholarship_flag,stay_in_canada
S03270,5,7,1,73,2,4,2019.0,No,3,2020.0,Not Placed,UK,9,-0.8785035087145754,1.122068238506436,5,2,3,0.42636042659145684,-0.28549519127799955,1.0,0,0,0,0
S03817,8,7,1,73,0,7,2019.0,No,4,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.5964020965545386,0,3,3,-0.14534861679509983,-0.28549519127799955,2.0,0,0,0,0
S01544,5,7,12,26,3,2,2023.0,Yes,1,2026.0,Not Placed,UK,9,-0.8785035087145754,0.05382992211718125,3,0,3,0.7626598638776666,-0.28549519127799955,3.0,1,0,1,0
S02740,8,0,16,52,14,6,2022.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,1.1917359547926911,5,0,0,-1.8941056906833906,1.114189654167559,2.0,0,0,0,0
S00509,0,8,38,66,11,7,2022.0,No,2,2024.0,Not Placed,UK,9,-0.8785035087145754,1.586519680414808,1,3,0,-1.8941056906833906,-0.8564192729728985,2.0,0,0,0,0
S03854,5,7,12,29,3,0,2019.0,No,2,2020.0,Placed,UAE,4,0.7876991697905271,-0.8750729616995618,3,0,0,-1.8941056906833906,-0.28549519127799955,1.0,0,1,0,0
S04022,9,4,13,46,3,2,2019.0,Yes,3,2022.0,Not Placed,UK,9,-0.8785035087145754,1.4704068199377145,0,3,1,0.49362031404869855,1.279941806917691,3.0,1,0,1,0
S02185,1,2,0,36,11,4,2021.0,No,1,2023.0,Placed,Germany,7,1.959049511967061,1.7490776850827376,0,4,3,0.8635496950635292,1.040522030723056,2.0,0,1,0,0
S03196,5,4,13,45,14,6,2021.0,Yes,2,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.5964020965545386,4,0,3,0.5272502577773197,-0.28549519127799955,3.0,0,0,1,0
S00205,2,7,12,10,0,1,2020.0,Yes,4,2022.0,Not Placed,UK,9,-0.8785035087145754,0.26283307097594816,3,1,0,-1.8941056906833906,-0.28549519127799955,2.0,0,0,1,0
S04114,5,7,12,58,7,4,2021.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,0.030607350021762136,0,2,0,-1.8941056906833906,-0.28549519127799955,2.0,0,0,1,0
S03361,9,3,47,31,13,0,2019.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.41062151979119077,1,1,1,0.7290299201490454,-0.28549519127799955,3.0,0,0,1,0
S03220,9,4,13,46,13,4,2022.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,1.6329648246056452,5,1,1,0.19095082049110992,1.279941806917691,1.0,0,0,1,0
S02504,0,9,42,40,7,3,2023.0,No,2,2026.0,Placed,USA,3,0.6649917228279562,0.7737296570751574,5,4,0,0.6617700326918035,-0.819585461250647,3.0,1,1,0,0
S00073,6,8,6,55,10,5,2023.0,No,2,2024.0,Placed,UK,1,0.2563284031591011,1.4936293920331336,3,3,3,0.3927304828628357,-0.8748361788340243,1.0,0,1,0,0
S02702,6,9,5,25,9,2,2023.0,Yes,3,2026.0,Not Placed,UK,9,-0.8785035087145754,1.6794099687964823,3,2,2,1.0989593011638763,-0.8932530846951501,3.0,1,0,1,0
S01151,0,9,9,57,1,0,2019.0,Yes,1,2022.0,Not Placed,UK,9,-0.8785035087145754,0.12349763840343654,4,3,3,0.9644395262493923,-0.5617487791948862,3.0,0,0,1,0
S02767,0,5,32,30,0,1,2021.0,Yes,1,2023.0,Placed,Russia,6,1.542735462839508,-0.8750729616995618,0,1,1,0.9644395262493923,-0.28549519127799955,2.0,0,1,1,0
S04059,0,2,45,68,13,7,2020.0,No,3,2023.0,Placed,Germany,2,0.35813437273450754,1.5168519641285516,2,1,1,-0.21260850425234185,4.8344046381149655,3.0,0,1,0,0
S04036,2,1,17,1,1,6,2019.0,Yes,0,2020.0,Not Placed,UK,9,-0.8785035087145754,1.7026325408919005,1,3,0,-0.07808872933785782,0.8747698779729242,1.0,0,0,1,0
S03505,7,2,34,22,5,1,2019.0,Yes,1,2022.0,Not Placed,UK,9,-0.8785035087145754,1.2149585268881102,1,4,0,0.5608802015059405,-0.28549519127799955,3.0,0,0,1,0
S03131,7,5,32,4,12,1,2021.0,Yes,1,2022.0,Placed,Russia,1,0.22028321385368893,-0.3409538035049345,4,1,1,0.8299197513349084,-0.28549519127799955,1.0,0,1,1,0
S00891,7,1,21,61,3,4,2023.0,No,2,2025.0,Not Placed,UK,9,-0.8785035087145754,0.14672021049885567,5,1,0,0.2245807642197308,0.966854407278553,2.0,0,0,0,0
S00853,8,2,3,12,2,0,2022.0,Yes,4,2024.0,Not Placed,UK,9,-0.8785035087145754,0.23961049888053007,0,3,2,0.02280110184800505,-0.28549519127799955,2.0,0,0,1,0
S02952,9,8,6,55,11,0,2021.0,Yes,4,2024.0,Not Placed,UK,9,-0.8785035087145754,1.7026325408919005,5,4,2,0.6281400889631826,-0.8748361788340243,3.0,0,0,1,0
S02803,0,4,13,51,7,0,2023.0,Yes,2,2026.0,Not Placed,UK,9,-0.8785035087145754,0.007384777926344049,0,4,0,-1.8941056906833906,-0.28549519127799955,3.0,0,0,1,0
S04768,2,7,12,10,13,6,2021.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,1.6561873967010632,1,3,0,0.1573208767624888,-0.28549519127799955,3.0,0,0,0,0
S01815,8,4,13,45,7,5,2023.0,Yes,3,2025.0,Placed,Ireland,3,1.101891755344377,-1.2001889710354223,5,3,1,0.45999037032007767,-0.28549519127799955,2.0,0,1,1,0
S04716,6,3,8,16,10,4,2022.0,No,1,2024.0,Placed,India,12,0.36501608557235704,0.4950587919301342,3,4,3,0.056431045576625906,-0.28549519127799955,2.0,0,1,0,0
S01509,5,9,42,40,3,5,2023.0,No,1,2025.0,Placed,USA,12,0.9028741975437615,0.28605564307136727,5,3,1,0.6617700326918035,-0.819585461250647,2.0,0,1,0,0
S02343,6,8,27,17,8,0,2022.0,No,2,2024.0,Not Placed,UK,9,-0.8785035087145754,1.7026325408919005,1,4,1,0.19095082049110992,-0.8011685553895213,2.0,0,0,0,0
S01394,9,4,13,46,5,5,2023.0,Yes,3,2025.0,Placed,Ireland,7,2.0208863356332385,-1.339524403607934,2,4,1,0.2245807642197308,1.279941806917691,2.0,0,1,1,0
S02827,5,4,18,33,11,2,2021.0,Yes,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.01583779416907404,1,1,2,0.7962898076062874,-0.28549519127799955,2.0,1,0,1,0
S02366,9,1,49,70,12,1,2022.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.0144083942720734,4,4,1,0.2918406516769728,-0.28549519127799955,2.0,0,0,1,0
S00622,9,5,32,24,7,5,2020.0,No,1,2023.0,Placed,Russia,12,2.049458260853995,0.9362876617430871,5,4,3,0.09006098930524706,0.6906008193616664,3.0,0,1,0,0
S04790,9,7,12,26,14,3,2019.0,No,3,2021.0,Placed,UAE,1,1.1779652456836986,-1.5253049803712826,3,2,1,0.09006098930524706,-0.28549519127799955,2.0,1,1,0,0
S04308,9,5,41,38,2,6,2022.0,Yes,4,2025.0,Not Placed,UK,9,-0.8785035087145754,1.0524005222201807,4,3,0,0.12369093303386793,-0.28549519127799955,3.0,0,0,1,0
S01326,2,9,42,40,7,4,2023.0,No,0,2026.0,Placed,USA,1,1.9665030576768234,1.4936293920331336,4,4,0,-1.8941056906833906,-0.819585461250647,3.0,0,1,0,0
S03106,8,9,35,5,2,1,2022.0,No,2,2024.0,Placed,USA,6,1.9401987455688259,1.1917359547926911,5,4,3,-0.178978560523721,-0.580165685056012,2.0,0,1,0,0
S04333,8,5,32,11,4,0,2023.0,Yes,1,2026.0,Placed,Russia,9,0.28428905875815713,-0.6660698128407949,5,4,0,0.6281400889631826,-0.28549519127799955,3.0,0,1,1,0
S00097,1,9,35,5,4,5,2022.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,1.2614036710789476,1,1,3,0.02280110184800505,-0.580165685056012,1.0,0,0,0,0
S04936,2,8,6,55,12,1,2023.0,No,1,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.2712860872186792,5,3,1,0.6281400889631826,-0.8748361788340243,3.0,0,0,0,0
S01848,9,8,27,21,9,1,2020.0,No,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.7357375291270501,4,2,2,0.5945101452345617,-0.35916281472250267,3.0,0,0,0,0
S04934,3,8,27,17,0,1,2019.0,No,4,2022.0,Placed,UK,3,0.8607163120213485,0.4718362198347161,5,2,3,-0.04445878560923697,-0.8011685553895213,3.0,0,1,0,0
S01813,1,4,30,27,8,3,2021.0,No,2,2023.0,Not Placed,UK,9,-0.8785035087145754,0.19316535468969287,4,4,3,1.0989593011638763,-0.28549519127799955,2.0,1,0,0,0
S00642,1,8,4,53,9,6,2020.0,Yes,3,2021.0,Placed,UK,7,0.8852065336391394,1.0524005222201807,3,1,0,0.9308095825207715,0.6353501017782891,1.0,0,1,1,0
S01077,5,3,2,13,6,7,2023.0,No,4,2024.0,Placed,India,5,0.5415744143692173,-1.4556372640850264,4,3,0,0.2245807642197308,0.5800993841949118,1.0,0,1,0,0
S01045,9,2,45,68,11,4,2022.0,No,3,2025.0,Not Placed,UK,9,-0.8785035087145754,-1.3163018315125148,2,2,2,0.25821070794835194,4.8344046381149655,3.0,0,0,0,0
S01488,9,7,1,20,6,6,2019.0,Yes,2,2020.0,Not Placed,UK,9,-0.8785035087145754,-0.20161837093242285,0,2,3,0.2245807642197308,-0.28549519127799955,1.0,0,0,1,0
S01719,6,1,22,59,12,2,2020.0,Yes,0,2023.0,Not Placed,UK,9,-0.8785035087145754,1.7258551129873196,1,0,0,0.2245807642197308,-0.28549519127799955,3.0,1,0,1,0
S00954,2,0,37,65,4,6,2023.0,Yes,1,2026.0,Placed,Canada,8,-0.1414898103183006,-1.2466341152262594,0,0,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,1,1
S04571,7,5,32,24,12,5,2022.0,No,0,2025.0,Placed,Russia,7,1.0959368061265244,0.9362876617430871,0,4,0,-1.8941056906833906,0.6906008193616664,3.0,0,1,0,0
S00467,5,1,46,43,7,1,2020.0,Yes,1,2023.0,Placed,Finland,1,1.1023452779669287,0.4021685035484598,1,2,0,-1.8941056906833906,-0.28549519127799955,3.0,0,1,1,0
S00076,0,5,24,19,14,2,2021.0,No,3,2023.0,Placed,Russia,4,2.0679146597543587,-0.921518105890399,1,3,0,-0.178978560523721,-0.28549519127799955,2.0,1,1,0,0
S04515,5,8,38,66,8,4,2019.0,Yes,1,2021.0,Placed,UK,9,0.29128908184536795,-1.5020824082758635,0,0,0,-0.04445878560923697,-0.8564192729728985,2.0,0,1,1,0
S03352,1,4,13,51,2,1,2022.0,Yes,2,2025.0,Placed,Ireland,1,-0.13021089987918916,-0.9447406779858181,3,2,3,0.3591005391342148,-0.28549519127799955,3.0,0,1,1,0
S00929,6,0,50,54,0,3,2022.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,0.6343942245026458,1,2,0,-1.8941056906833906,-0.28549519127799955,2.0,1,0,1,0
S04563,7,9,9,57,14,5,2022.0,Yes,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.2001889710354223,1,3,2,1.031699413706634,-0.5617487791948862,1.0,0,0,1,0
S00166,8,1,22,59,0,6,2021.0,Yes,1,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.2234115431308403,5,1,3,0.2245807642197308,-0.28549519127799955,2.0,0,0,1,0
S03882,8,1,17,1,11,5,2019.0,No,1,2022.0,Placed,Finland,5,0.23166071616726816,1.0988456664110178,5,0,2,0.42636042659145684,0.8747698779729242,3.0,0,1,0,0
S04963,6,8,15,60,9,1,2019.0,Yes,2,2020.0,Not Placed,UK,9,-0.8785035087145754,0.3092782151667854,5,2,1,-0.11171867306647898,-0.5064980616115089,1.0,0,0,1,0
S00354,3,2,34,44,13,4,2020.0,No,4,2021.0,Placed,Germany,11,1.683347194205424,-0.6196246686499577,2,2,3,0.7290299201490454,-0.08290922680561606,1.0,0,1,0,0
S04160,0,3,11,18,7,5,2021.0,Yes,2,2024.0,Placed,India,3,1.3158361229394109,1.6329648246056452,1,4,2,1.0989593011638763,-0.28549519127799955,3.0,0,1,1,0
S00021,8,0,50,39,0,5,2022.0,No,2,2024.0,Placed,Canada,7,1.8613055276197261,-0.689292384936213,3,1,1,0.12369093303386793,-0.28549519127799955,2.0,0,1,0,1
S04657,2,8,15,60,13,0,2019.0,Yes,4,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.618195268752957,4,3,1,0.19095082049110992,-0.5064980616115089,2.0,0,0,1,0
S03243,5,9,35,32,10,5,2022.0,No,1,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.5499569523637023,3,1,0,-1.8941056906833906,-0.1197430385278676,2.0,0,0,0,0
S04017,2,0,25,35,7,1,2021.0,Yes,4,2023.0,Placed,Canada,6,0.5644674476206305,-0.7589601012224693,1,1,0,-1.8941056906833906,3.6188888512806643,2.0,0,1,1,1
S03210,3,9,9,57,14,5,2021.0,No,1,2022.0,Placed,USA,12,0.20778176417117727,-1.153743826844585,5,0,2,0.32547059540559364,-0.5617487791948862,1.0,0,1,0,0
S00093,8,6,14,63,6,3,2019.0,Yes,2,2021.0,Not Placed,UK,9,-0.8785035087145754,0.8666199454568319,0,1,1,0.5272502577773197,-0.28549519127799955,2.0,1,0,1,0
S00256,6,1,17,1,13,0,2022.0,Yes,4,2025.0,Placed,Finland,3,0.25581572541186876,-0.5731795244591205,2,1,0,-1.8941056906833906,0.8747698779729242,3.0,0,1,1,0
S00516,1,2,20,9,1,4,2019.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.4324146919896081,2,4,2,0.2918406516769728,-0.28549519127799955,3.0,0,0,1,0
S02830,4,7,1,73,9,7,2022.0,Yes,3,2024.0,Not Placed,UK,9,-0.8785035087145754,1.5168519641285516,5,3,0,-0.14534861679509983,-0.28549519127799955,2.0,0,0,1,0
S03170,6,2,45,68,0,1,2019.0,No,0,2020.0,Not Placed,UK,9,-0.8785035087145754,-1.4788598361804455,1,3,1,0.32547059540559364,4.8344046381149655,1.0,0,0,0,0
S01514,4,8,15,60,5,4,2019.0,No,1,2021.0,Placed,UK,1,0.7854315566777688,1.7490776850827376,4,2,3,0.2245807642197308,-0.5064980616115089,2.0,0,1,0,0
S04883,1,2,20,9,11,1,2019.0,Yes,1,2021.0,Placed,Germany,1,1.1101340360498815,1.5400745362239707,3,4,3,0.2245807642197308,-0.28549519127799955,2.0,0,1,1,0
S04190,2,5,32,11,13,2,2021.0,Yes,0,2024.0,Placed,Russia,9,0.9736237266618244,-1.4556372640850264,5,4,0,-1.8941056906833906,-0.28549519127799955,3.0,1,1,1,0
S04290,3,1,26,23,6,6,2021.0,Yes,3,2022.0,Not Placed,UK,9,-0.8785035087145754,1.7026325408919005,2,4,1,1.031699413706634,-0.28549519127799955,1.0,0,0,1,0
S02323,9,0,48,69,11,4,2019.0,No,1,2020.0,Not Placed,UK,9,-0.8785035087145754,-1.409192119894189,0,0,2,0.8635496950635292,-0.5249149674726347,1.0,0,0,0,0
S04106,9,1,49,0,5,7,2019.0,Yes,1,2020.0,Placed,Finland,3,-0.25171552597325353,-1.0376309663674925,1,4,1,0.6617700326918035,-0.28549519127799955,1.0,0,1,1,0
S01959,1,0,50,39,6,0,2023.0,Yes,0,2026.0,Not Placed,UK,9,-0.8785035087145754,-1.1072986826537479,2,1,0,-1.8941056906833906,-0.28549519127799955,3.0,0,0,1,0
S04585,9,4,13,51,12,2,2020.0,Yes,4,2023.0,Placed,Ireland,2,1.0076379233532007,-1.4324146919896081,0,3,2,0.5608802015059405,-0.28549519127799955,3.0,1,1,1,0
S00658,0,3,47,31,11,6,2020.0,No,2,2021.0,Placed,India,11,-0.10733758500266939,1.4239616757468772,0,2,2,-0.07808872933785782,-0.28549519127799955,1.0,0,1,0,0
S01605,3,2,20,9,1,3,2023.0,Yes,3,2025.0,Placed,Germany,4,1.5338621941374098,-0.01583779416907404,2,1,2,0.09006098930524706,-0.28549519127799955,2.0,1,1,1,0
S03701,5,0,25,35,3,3,2020.0,No,1,2023.0,Placed,Canada,7,-0.15578563211612545,0.6576167965980638,2,3,2,1.0653293574352556,3.6188888512806643,3.0,1,1,0,1
S02178,1,2,34,22,1,7,2023.0,No,1,2026.0,Not Placed,UK,9,-0.8785035087145754,-0.06228293835991124,3,0,2,0.9308095825207715,-0.28549519127799955,3.0,0,0,0,0
S02636,1,4,30,27,6,1,2019.0,Yes,0,2021.0,Not Placed,UK,9,-0.8785035087145754,-1.130521254749167,3,2,0,0.7962898076062874,-0.28549519127799955,2.0,0,0,1,0
S02570,8,1,49,0,7,6,2022.0,Yes,0,2025.0,Placed,Finland,6,0.08588277057924185,0.030607350021762136,5,0,1,1.0989593011638763,-0.28549519127799955,3.0,0,1,1,0
S03384,0,8,15,60,5,1,2022.0,Yes,0,2024.0,Placed,UK,0,1.032423920594395,-1.2930792594170966,2,1,1,0.32547059540559364,-0.5064980616115089,2.0,0,1,1,0
S04134,8,9,5,8,5,7,2023.0,No,0,2025.0,Placed,USA,7,1.7047613493398208,-1.2234115431308403,3,3,1,0.5945101452345617,-0.8380023671117728,2.0,0,1,0,0
S00586,7,3,47,31,0,5,2020.0,No,4,2023.0,Not Placed,UK,9,-0.8785035087145754,1.1685133826972731,4,0,3,-0.11171867306647898,-0.28549519127799955,3.0,0,0,0,0
S00364,6,1,46,43,1,5,2019.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,-0.5035118081728652,0,4,2,-0.11171867306647898,-0.28549519127799955,3.0,0,0,1,0
S01333,4,5,32,11,13,1,2020.0,No,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.2712860872186792,5,1,0,0.25821070794835194,-0.28549519127799955,3.0,0,0,0,0
S00074,4,1,26,23,11,2,2023.0,Yes,3,2026.0,Placed,Finland,1,0.5730252223244319,0.4021685035484598,0,1,2,0.2918406516769728,-0.28549519127799955,3.0,1,1,1,0
S02935,9,7,12,10,4,7,2021.0,No,0,2024.0,Not Placed,UK,9,-0.8785035087145754,1.7258551129873196,4,4,2,0.45999037032007767,-0.28549519127799955,3.0,0,0,0,0
S03509,3,5,32,30,10,7,2020.0,No,4,2021.0,Placed,Russia,6,1.4120026372952614,-0.29450865931409725,4,4,3,1.0653293574352556,-0.28549519127799955,1.0,0,1,0,0
S02466,3,6,19,37,14,7,2021.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,-1.385969547798771,0,2,2,0.09006098930524706,-0.28549519127799955,3.0,0,0,1,0
S04948,6,2,45,68,0,1,2020.0,No,1,2021.0,Placed,Germany,9,1.513276210748542,0.5647265082163905,5,1,2,-0.010828841880616107,4.8344046381149655,1.0,0,1,0,0
S04010,6,9,35,5,14,2,2021.0,Yes,3,2022.0,Not Placed,UK,9,-0.8785035087145754,1.4007391036514591,4,0,2,-0.07808872933785782,-0.580165685056012,1.0,1,0,1,0
S02602,3,2,3,12,7,1,2019.0,No,4,2020.0,Not Placed,UK,9,-0.8785035087145754,1.6794099687964823,3,0,1,1.031699413706634,-0.28549519127799955,1.0,0,0,0,0
S00025,7,5,32,30,1,4,2020.0,No,0,2022.0,Placed,Russia,2,0.668383283309647,-1.339524403607934,4,3,0,0.7626598638776666,-0.28549519127799955,2.0,0,1,0,0
S04335,2,0,50,39,0,3,2022.0,No,3,2023.0,Placed,Canada,2,2.0702611463666916,-0.9447406779858181,1,1,0,-1.8941056906833906,-0.28549519127799955,1.0,1,1,0,1
S00001,1,5,32,24,4,3,2021.0,No,0,2024.0,Placed,Russia,9,-0.1604391685910036,1.5632971083193887,5,4,3,0.7290299201490454,0.6906008193616664,3.0,1,1,0,0
S02306,0,1,49,70,13,2,2019.0,No,2,2020.0,Not Placed,UK,9,-0.8785035087145754,0.913065089647669,1,3,0,-1.8941056906833906,-0.28549519127799955,1.0,1,0,0,0
S03767,8,6,23,62,11,7,2020.0,Yes,2,2022.0,Placed,South Africa,6,0.5224081539726851,0.7505070849797383,0,3,2,0.8299197513349084,-0.28549519127799955,2.0,0,1,1,0
S01642,8,5,24,19,9,3,2020.0,No,4,2021.0,Not Placed,UK,9,-0.8785035087145754,-0.41062151979119077,2,0,3,0.19095082049110992,-0.28549519127799955,1.0,1,0,0,0
S00967,2,7,43,2,4,3,2022.0,Yes,4,2023.0,Placed,UAE,5,1.4105631959280323,-1.385969547798771,1,2,1,0.12369093303386793,-0.28549519127799955,1.0,1,1,1,0
S01160,7,9,5,8,9,2,2022.0,Yes,1,2025.0,Placed,USA,2,-0.19612942714833184,0.3092782151667854,5,0,0,-1.8941056906833906,-0.8380023671117728,3.0,1,1,1,0
S01534,1,0,48,69,8,6,2022.0,Yes,2,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.6428472407453758,0,3,2,0.02280110184800505,-0.5249149674726347,1.0,0,0,1,0
S04745,5,7,1,73,4,3,2021.0,No,2,2024.0,Not Placed,UK,9,-0.8785035087145754,1.4239616757468772,2,2,3,0.6953999764204246,-0.28549519127799955,3.0,1,0,0,0
S00906,0,4,13,45,11,0,2022.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,-1.339524403607934,4,2,1,0.42636042659145684,-0.28549519127799955,1.0,0,0,0,0
S02364,2,1,21,61,6,3,2019.0,No,0,2020.0,Not Placed,UK,9,-0.8785035087145754,0.5182813640255532,1,1,0,0.49362031404869855,0.966854407278553,1.0,1,0,0,0
S01670,2,4,18,33,10,4,2023.0,No,4,2024.0,Not Placed,UK,9,-0.8785035087145754,1.37751653155604,2,4,0,0.49362031404869855,-0.28549519127799955,1.0,0,0,0,0
S00308,6,7,1,20,5,1,2019.0,Yes,4,2022.0,Placed,UAE,6,0.4458022675112375,-1.2466341152262594,0,1,0,0.02280110184800505,-0.28549519127799955,3.0,0,1,1,0
S02145,2,5,41,38,5,0,2019.0,Yes,2,2020.0,Not Placed,UK,9,-0.8785035087145754,1.2614036710789476,1,0,3,-0.04445878560923697,-0.28549519127799955,1.0,0,0,1,0
S01245,4,9,35,5,6,5,2020.0,Yes,4,2021.0,Placed,USA,1,0.6614818520969039,-0.3641763756003536,3,0,0,-1.8941056906833906,-0.580165685056012,1.0,0,1,1,0
S03226,4,5,41,38,9,6,2021.0,Yes,3,2022.0,Placed,Russia,6,-0.03542467176588704,-0.039060366264493156,2,3,0,-1.8941056906833906,-0.28549519127799955,1.0,0,1,1,0
S01494,3,7,1,73,4,3,2021.0,Yes,3,2022.0,Not Placed,UK,9,-0.8785035087145754,1.4239616757468772,4,3,1,0.49362031404869855,-0.28549519127799955,1.0,1,0,1,0
S01483,3,2,34,22,14,4,2019.0,Yes,2,2020.0,Not Placed,UK,9,-0.8785035087145754,-0.8750729616995618,2,4,0,0.056431045576625906,-0.28549519127799955,1.0,0,0,1,0
S03897,3,7,12,29,14,2,2021.0,Yes,1,2023.0,Placed,UAE,3,1.7453220464958563,-1.4324146919896081,0,2,3,0.49362031404869855,-0.28549519127799955,2.0,1,1,1,0
S00326,9,4,10,50,8,4,2023.0,Yes,2,2024.0,Not Placed,UK,9,-0.8785035087145754,-0.6428472407453758,4,1,0,-0.178978560523721,-0.28549519127799955,1.0,0,0,1,0
S02515,3,4,30,27,9,1,2023.0,No,1,2026.0,Placed,Ireland,0,1.129852410943433,-1.1072986826537479,5,2,0,-0.14534861679509983,-0.28549519127799955,3.0,0,1,0,0
S02649,9,3,33,14,7,4,2020.0,Yes,3,2023.0,Placed,India,8,0.48381929430600484,1.3078488152697847,0,0,0,0.45999037032007767,-0.08290922680561606,3.0,0,1,1,0
S02339,4,6,14,63,9,3,2020.0,Yes,3,2022.0,Placed,South Africa,10,1.1662328126220356,1.354293959460622,1,3,3,0.32547059540559364,-0.28549519127799955,2.0,1,1,1,0
S03940,3,5,41,38,8,6,2020.0,Yes,4,2023.0,Not Placed,UK,9,-0.8785035087145754,-0.039060366264493156,0,3,0,0.8971796387921507,-0.28549519127799955,3.0,0,0,1,0
S00394,4,9,28,49,13,6,2019.0,Yes,3,2021.0,Not Placed,UK,9,-0.8785035087145754,1.7490776850827376,2,1,1,0.49362031404869855,-0.3407459088613769,2.0,0,0,1,0
S04242,3,9,28,49,7,1,2019.0,No,4,2021.0,Placed,USA,7,1.9245226375284523,0.8898425175522499,2,4,2,0.7290299201490454,-0.3407459088613769,2.0,0,1,0,0
S03485,3,1,17,1,0,6,2021.0,Yes,0,2022.0,Not Placed,UK,9,-0.8785035087145754,0.913065089647669,2,4,3,0.8299197513349084,0.8747698779729242,1.0,0,0,1,0
S00961,5,7,12,58,2,6,2023.0,Yes,3,2024.0,Not Placed,UK,9,-0.8785035087145754,0.7969522291705755,2,0,1,0.7962898076062874,-0.28549519127799955,1.0,0,0,1,0
S02737,2,1,17,1,2,7,2023.0,No,3,2024.0,Not Placed,UK,9,-0.8785035087145754,1.1685133826972731,2,0,3,0.8971796387921507,0.8747698779729242,1.0,0,0,0,0
S00555,0,3,33,14,3,3,2021.0,No,4,2023.0,Not Placed,UK,9,-0.8785035087145754,0.12349763840343654,1,1,3,0.9308095825207715,-0.08290922680561606,2.0,1,0,0,0
S03306,9,8,27,48,0,6,2020.0,No,4,2023.0,Placed,UK,10,1.2962360582952206,-1.641417840848375,3,1,2,0.056431045576625906,-0.7459178378061438,3.0,0,1,0,0
S04825,6,3,2,13,6,0,2023.0,No,0,2025.0,Placed,India,3,0.24518752134424449,1.122068238506436,1,0,0,0.5608802015059405,0.5800993841949118,2.0,0,1,0,0
S01239,0,7,1,20,12,0,2023.0,Yes,0,2024.0,Not Placed,UK,9,-0.8785035087145754,0.7272845128843202,2,0,1,0.19095082049110992,-0.28549519127799955,1.0,0,0,1,0
S00764,3,9,35,32,1,1,2022.0,No,1,2024.0,Not Placed,UK,9,-0.8785035087145754,1.122068238506436,0,4,1,0.9644395262493923,-0.1197430385278676,2.0,0,0,0,0
S00330,7,1,46,43,0,4,2022.0,Yes,4,2023.0,Placed,Finland,8,1.515563542236194,0.19316535468969287,5,0,3,-0.04445878560923697,-0.28549519127799955,1.0,0,1,1,0
S01658,3,1,46,43,7,0,2019.0,No,2,2021.0,Not Placed,UK,9,-0.8785035087145754,1.7026325408919005,5,1,2,0.09006098930524706,-0.28549519127799955,2.0,0,0,0,0
S04941,2,3,39,3,11,2,2021.0,Yes,3,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.385969547798771,5,1,1,0.2245807642197308,-0.28549519127799955,1.0,1,0,1,0
S03043,0,9,35,32,6,2,2021.0,No,3,2023.0,Not Placed,UK,9,-0.8785035087145754,0.7272845128843202,2,0,0,-1.8941056906833906,-0.1197430385278676,2.0,1,0,0,0
S03474,1,5,24,19,2,3,2019.0,No,2,2022.0,Not Placed,UK,9,-0.8785035087145754,-1.0608535384629105,4,0,0,0.5272502577773197,-0.28549519127799955,3.0,1,0,0,0
S03483,8,6,19,37,10,0,2020.0,Yes,1,2021.0,Not Placed,UK,9,-0.8785035087145754,0.7505070849797383,4,4,3,1.031699413706634,-0.28549519127799955,1.0,0,0,1,0
S01418,4,5,32,4,12,1,2023.0,No,3,2026.0,Placed,Russia,6,0.7118622999499281,-0.5499569523637023,3,4,0,0.5608802015059405,-0.28549519127799955,3.0,0,1,0,0
S01422,7,0,25,35,2,7,2022.0,No,1,2025.0,Placed,Canada,11,1.3670447425379642,-0.921518105890399,5,0,1,-0.178978560523721,3.6188888512806643,3.0,0,1,0,1
